STATEID,DISTID,PSUID,SCHOOLID,SQGOVT,SS1,SS3,SS4,SS5,SS6,SS7,SS8,SS9,SS10,SS11,SS12,SS13
1,13,6,2,2,2,5,1,99,1,2,48,12,0,4,2,0
1,13,6,2,2,3,2,3,2,1,2,25,12,0,1,3,0
1,13,6,2,2,4,2,3,5,1,2,28,15,1,1,1,0
1,13,6,2,2,5,2,3,3,1,2,24,15,0,1,2,8
1,13,6,2,2,6,2,3,5,1,2,34,15,0,1,1,8
1,13,6,2,2,7,2,3,4,1,2,28,15,1,1,2,4
1,13,6,2,2,8,2,3,1,1,2,25,17,0,4,2,0
1,13,6,2,2,9,2,3,1,1,2,28,15,0,1,1,0
1,13,7,1,1,1,1,2,99,1,2,41,17,1,2,2,8
1,13,7,1,1,2,2,1,5,1,2,39,17,1,1,2,2
1,13,7,1,1,3,2,3,2,1,2,54,12,1,1,2,2
1,13,7,1,1,4,2,3,5,1,2,57,12,1,1,1,8
1,13,7,1,1,5,2,3,4,1,2,36,12,1,2,5,8
1,13,7,1,1,6,2,3,5,1,2,32,17,1,1,2,7
1,13,7,1,1,7,2,3,4,1,2,34,17,1,1,2,3
1,13,7,1,1,8,2,3,2,1,1,54,12,1,1,1,7
1,13,7,1,1,9,2,3,3,1,2,35,17,1,1,2,10
1,13,7,1,1,10,3,3,99,1,2,34,8,0,1,1,8
1,13,7,2,2,1,1,2,12,1,2,41,17,1,1,2,5
1,13,7,2,2,2,5,1,99,1,1,68,17,1,1,2,5
1,13,7,2,2,3,2,3,5,1,2,35,17,1,1,1,1
1,13,7,2,2,4,2,3,5,1,2,34,17,1,1,2,1
1,13,7,2,2,5,2,3,5,1,2,43,15,1,1,2,2
1,13,7,2,2,6,2,3,5,1,2,36,15,1,1,1,5
1,13,7,2,2,7,2,3,5,1,2,35,17,1,1,1,16
1,13,7,2,2,8,2,3,5,1,2,44,15,1,1,2,3
1,13,7,2,2,9,2,3,5,1,2,30,17,1,1,2,3
1,13,7,2,2,10,2,3,5,1,2,31,17,1,1,2,5
1,13,7,2,2,11,2,3,1,1,2,37,15,1,2,2,14
1,13,7,2,2,12,2,3,1,1,2,26,15,1,1,2,7
1,13,7,2,2,13,2,3,1,1,2,36,15,1,1,2,6
1,13,7,2,2,14,2,3,1,1,2,34,15,1,1,2,10
1,13,7,2,2,15,2,3,1,1,2,33,15,1,1,2,10
1,13,7,2,2,16,2,3,1,1,2,36,15,1,1,2,10
1,13,8,1,1,1,1,1,5,1,1,43,15,1,1,2,1
1,13,8,1,1,2,2,2,4,1,2,56,10,1,1,2,2
1,13,8,1,1,3,2,2,5,1,2,43,17,1,1,2,1
1,13,8,1,1,4,2,2,5,1,1,39,17,1,1,2,1
1,13,8,1,1,5,2,2,4,1,1,35,15,1,1,2,1
1,13,8,1,1,6,5,3,99,1,2,63,0, ,1,2,1
1,13,8,2,2,1,1,3,5,3,2,35,15,1,1,2,0
1,13,8,2,2,2,2,3,1,1,2,32,15,1,1,2,0
1,13,8,2,2,3,2,3,2,1,2,30,15,1,1,2,0
1,13,8,2,2,4,2,3,3,1,2,40,15,1,1,2,0
1,13,8,2,2,5,2,3,4,1,2,34,15,1,1,2,0
1,13,9,1,1,1,1,1,5,1,2,53,15,1,1,2,8
1,13,9,1,1,2,2,3,4,2,1,49,15,0,2,2,5
1,13,9,1,1,3,2,3,4,1,2,44,10,0,1,1,7
1,13,9,1,1,4,2,3,5,1,2,34,12,1,1,1,5
1,13,9,1,1,5,2,3,5,2,1,38,17,1,1,1,3
1,13,9,1,1,6,2,3,3,3,2,39,15,1,1,3,4
1,13,9,1,1,7,2,3,5,3,2,22,15,1,1,1,2
1,13,9,1,1,8,5,3,99,1,2,80,0,0,1,3,1
1,13,9,2,2,1,1,1,5,1,1,49,15,1,1,1,0
1,13,9,2,2,2,2,2,55,1,2,45,15,1,1,1,0
1,13,9,2,2,3,2,3,4,1,2,50,15,0,1,2,0
1,13,9,2,2,4,2,3,4,1,2,25,15,0,1,2,0
1,13,9,2,2,5,2,3,55,1,2,55,12,0,1,1,0
1,13,9,2,2,6,2,3,5,1,2,30,15,0,1,2,0
1,13,9,2,2,7,2,3,1,1,2,40,15,0,1,2,0
1,13,10,1,1,1,1,1,5,1,2,27,17,0,2,5,0
1,13,10,1,1,2,2,3,5,2,2,27,12,0,1,2,0
1,13,10,1,1,3,2,3,5,2,2,26,12,0,4,2,0
1,13,10,1,1,4,2,3,5,2,2,29,15,0,1,3,1
1,13,10,1,1,5,5,2,99,1,2,35,5,0,1,4,0
1,13,10,2,2,1,1,1,8,1,1,48,15,0,1,4,0
1,13,10,2,2,2,2,3,1,1,2,21,12,0,1,4,0
1,13,10,2,2,3,2,3,5,1,2,24,15,1,4,2,0
1,13,10,2,2,4,2,3,5,1,2,22,12,0,4,2,0
1,13,10,2,2,5,2,3,5,1,2,27,12,0,4,2,0
1,13,10,2,2,6,2,3,8,1,2,24,15,0,4,3,0
1,13,10,2,2,7,5,3,99,1,2,35,5,0,1,4,0
1,13,11,1,1,1,1,2,99,1,2,41,17,1,2,2,8
1,13,11,1,1,2,2,1,5,1,2,39,17,1,1,2,2
1,13,11,1,1,3,2,3,2,1,2,54,12,1,1,2,2
1,13,11,1,1,4,2,3,5,1,2,57,12,1,1,1,8
1,13,11,1,1,5,2,3,4,1,2,36,12,1,2,5,8
1,13,11,1,1,6,2,3,5,1,2,32,17,1,1,2,7
1,13,11,1,1,7,2,3,4,1,2,34,17,1,1,2,3
1,13,11,1,1,8,2,3,2,1,1,54,12,1,1,1,7
1,13,11,1,1,9,2,3,3,1,2,35,17,1,1,2,10
1,13,11,1,1,10,3,3,99,1,2,34,8,0,1,1,8
1,13,11,2,2,1,1,3,5,1,1,48,17,1,1,2,0
1,13,11,2,2,2,2,3,5,1,2,38,17,1,1,2,0
1,13,11,2,2,3,2,3,5,1,2,35,17,1,1,3,0
1,13,11,2,2,4,2,3,5,1,2,32,17,1,1,3,0
1,13,11,2,2,5,2,3,5,1,2,33,15,1,1,3,0
1,13,11,2,2,6,2,3,5,1,2,26,17,0,1,2,0
1,13,11,2,2,7,2,1,5,1,2,39,17,1,1,2,0
1,13,11,2,2,8,2,3,5,1,2,42,15,0,1,3,0
1,13,11,2,2,9,2,3,5,1,2,23,15,1,1,2,0
1,13,11,2,2,10,5,3,99,1,2,45,5,0,1,3,0
1,13,12,1,1,1,1,1,5,1,2,47,10,1,2,3,15
1,13,12,1,1,2,2,2,5,1,2,35,17,1,1,1,8
1,13,12,1,1,3,2,2,5,1,2,39,15,1,1,2,10
1,13,12,1,1,4,5,2,99,1,1,38,10,0,2,3,0
1,13,12,2,2,1,1,1,12,1,1,45,17,1,2,3,1
1,13,12,2,2,2,2,3,5,1,1,38,15,0,1,4,2
1,13,12,2,2,3,2,3,10,1,2,32,17,0,1,4,3
1,13,12,2,2,4,2,3,5,1,2,36,15,0,1,2,1
1,13,12,2,2,5,2,3,8,1,2,35,15,0,1,2,0
1,13,12,2,2,6,2,3,10,1,2,30,17,1,1,3,0
1,13,12,2,2,7,2,3,5,1,1,32,15,0,2,3,2
1,13,12,2,2,8,2,3,5,1,1,36,15,0,1,2,1
1,13,12,2,2,9,2,3,10,1,1,35,17,0,1,4,1
1,13,12,2,2,10,2,3,5,1,1,30,15,0,1,4,2
1,13,13,1,1,1,1,1,5,1,1,50,15,1,2,3,10
1,13,13,1,1,2,2,2,5,1,2,38,17,1,1,1,12
1,13,13,1,1,3,2,3,5,1,2,44,17,1,1,2,15
1,13,13,1,1,4,2,3,5,1,2,42,17,1,1,2,20
1,13,13,1,1,5,2,3,5,1,2,42,17,1,1,4,25
1,13,13,1,1,6,2,3,5,1,2,35,17,1,1,3,10
1,13,13,1,1,7,2,3,5,1,2,33,15,1,1,3,10
1,13,13,1,1,8,2,3,5,1,2,33,17,1,1,1,10
1,13,13,1,1,9,2,2,5,1,2,42,17,1,1,2,25
1,13,13,1,1,10,2,3,5,1,1,25,15,1,2,5,7
1,13,13,1,1,11,5,3,99,2,2,38,0,0,2,3,0
1,13,13,2,2,1,1,1,5,1,1,46,17,1,1,2,9
1,13,13,2,2,2,2,2,5,1,2,42,15,1,1,2,9
1,13,13,2,2,3,2,2,5,1,2,26,15,0,1,2,10
1,13,13,2,2,4,2,2,5,1,2,27,15,0,1,2,12
1,13,13,2,2,5,2,2,5,1,2,37,15,1,1,2,9
1,13,14,1,1,1,1,1,5,1,1,45,15,1,1,2,7
1,13,14,1,1,2,2,2,5,1,2,37,17,1,1,2,7
1,13,14,1,1,3,5,3,99,1,2,35,8,0,1,4,0
1,13,14,2,2,1,1,1,99,1,1,40,17,1,1,2,20
1,13,14,2,2,2,2,3,10,1,1,35,15,0,1,1,0
1,13,14,2,2,3,2,3,5,1,2,23,15,0,1,2,0
1,13,14,2,2,4,2,3,5,1,2,25,17,1,1,3,7
1,13,14,2,2,5,2,3,5,1,2,23,15,1,1,2,13
1,13,14,2,2,6,2,3,5,1,2,23,15,1,1,1,7
1,13,14,2,2,7,2,3,10,1,1,25,17,1,2,5,5
1,13,14,2,2,8,2,3,5,1,2,22,15,0,1,2,7
1,13,14,2,2,9,2,3,5,1,2,25,17,1,1,1,5
1,13,14,2,2,10,2,3,10,1,1,26,17,1,1,4,4
1,13,14,2,2,11,2,3,10,1,2,25,17,0,1,1,10
1,13,14,2,2,12,2,3,10,1,1,26,17,1,1,2,10
1,13,14,2,2,13,2,3,5,1,2,22,17,0,1,3,10
1,13,14,2,2,14,2,3,10,1,2,24,17,1,4,2,10
1,13,14,2,2,15,2,3,10,1,1,25,17,1,1,2,13
1,13,14,2,2,16,2,3,5,1,1,25,15,1,1,1,10
1,13,15,1,1,1,1,1,5,1,2,55,10,1,1,1,10
1,13,15,1,1,2,2,3,5,1,2,36,17,1,1,4,8
1,13,15,1,1,3,2,3,5,1,2,30,17,1,1,3,6
1,13,15,1,1,4,5,3,99,1,2,32,8,1,1,3,0
1,13,15,2,2,1,1,3,5,1,2,38,17,1,1,1,0
1,13,15,2,2,2,2,3,5,1,1,35,15,0,1,2,2
1,13,15,2,2,3,2,3,5,1,2,36,15,0,1,4,3
1,13,15,2,2,4,2,3,5,1,2,32,17,1,1,3,2
1,13,15,2,2,5,2,1,5,1,1,26,15,0,1,1,0
2,1,1,1,1,1,1,1,5,1,1,45,10,1,1,2,8
2,1,1,1,1,2,2,2,5,1,1,41,15,1,1,4,7
2,1,1,1,1,3,2,3,5,1,2,29,15,1,2,3,35
2,1,1,1,1,4,3,3,99,1,1,43,5,0,1,5,0
2,1,1,1,1,5,3,3,99,1,2,40,5,0,1,5,0
2,1,1,1,1,6,5,3,99,1,2,38,5,0,1,5,0
2,1,1,2,2,1,1,3,5,2,1,35,17,1,1,4,20
2,1,1,2,2,2,2,1,5,1,1,32,15,1,1,2,3
2,1,1,2,2,3,2,3,5,2,2,30,17,1,1,2,0
2,1,1,2,2,4,2,3,5,1,2,21,17,1,1,1,2
2,1,1,2,2,5,2,3,5,2,2,20,12,1,1,2,2
2,1,1,2,2,6,2,3,5,1,2,36,17,0,1,2,0
2,1,1,2,2,7,2,3,5,2,2,33,17,0,1,4,1
2,1,1,2,2,8,4,3,55,1,2,25,5,0,1,5,3
2,1,2,1,1,1,1,2,5,1,2,49,12,1,1,4,3
2,1,2,1,1,2,2,1,5,1,2,45,12,1,1,1,3
2,1,2,1,1,3,2,2,5,1,2,45,10,1,1,2,3
2,1,2,1,1,4,2,2,5,1,2,39,12,1,1,3,4
2,1,2,1,1,5,3,3,99,1,2,30,5,0,1,2,2
2,1,2,1,1,6,3,3,99,1,2,30,5,0,1,2,4
2,1,2,1,1,7,5,3,99,1,1,43,8,0,1,3,4
2,1,2,2,2,1,1,3,5,1,2,36,17,0,1,3,1
2,1,2,2,2,2,2,3,5,1,2,26,17,1,1,3,1
2,1,2,2,2,3,2,3,5,1,2,25,17,1,1,4,1
2,1,2,2,2,4,2,3,5,1,2,26,17,1,1,2,1
2,1,2,2,2,5,2,3,5,1,2,24,17,1,1,4,1
2,1,2,2,2,6,2,3,5,1,2,28,17,1,1,4,1
2,1,2,2,2,7,2,3,5,1,2,25,15,1,1,3,3
2,1,2,2,2,8,5,1,99,1,1,33,15,0,1,3,1
2,1,2,2,2,9,5,3,99,1,2,30,5,0,1,3,1
2,1,3,1,1,1,1,2,5,1,1,52,10,1,1,2,5
2,1,3,1,1,2,2,1,5,1,1,47,10,1,1,4,6
2,1,3,1,1,3,3,2,99,1,2,43,0,0,1,2,0
2,1,3,2,2,1,1,3,5,2,1,67,12,1,1,2,0
2,1,3,2,2,2,2,1,5,1,1,37,17,1,1,2,0
2,1,3,2,2,3,2,3,5,1,2,29,17,1,1,1,8
2,1,3,2,2,4,2,3,5,1,2,29,17,1,1,4,8
2,1,3,2,2,5,2,3,5,1,1,24,15,1,1,1,0
2,1,3,2,2,6,2,3,5,1,2,24,15,1,1,2,6
2,1,3,2,2,7,2,3,5,2,2,27,12,1,1,2,9
2,1,3,2,2,8,5,3,99,1,2,65,5,0,1,2,0
2,1,4,1,1,1,1,1,5,1,1,41,10,1,1,5,1
2,1,4,1,1,2,2,2,5,1,1,36,12,1,1,4,0
2,1,4,1,1,3,4,2,5,1,1,38,15,1,1,5,0
2,1,4,1,1,4,3,3,99,1,2,32,5,0,1,5,0
2,1,4,1,1,5,3,3,99,1,2,25,8,0,1,5,0
2,1,4,1,1,6,5,2,99,1,1,32,8,0,1,4,0
2,1,4,2,2,1,1,1,5,1,1,37,12,1,1,4,0
2,1,4,2,2,2,2,2,5,1,1,27,15,1,1,2,1
2,1,4,2,2,3,2,2,5,1,1,27,17,1,1,2,1
2,1,4,2,2,4,2,3,5,2,1,29,17,1,1,1,4
2,1,4,2,2,5,2,2,5,1,1,24,12,1,1,5,5
2,1,4,2,2,6,2,3,5,2,1,25,12,1,1,4,1
2,1,4,2,2,7,2,2,5,1,1,25,15,1,1,2,1
2,1,4,2,2,8,2,2,5,1,2,23,12,1,1,1,4
2,1,4,2,2,9,2,3,5,2,2,20,12,1,1,1,4
2,1,4,2,2,10,5,3,99,1,2,38,5,0,1,5,3
2,1,5,1,1,1,1,2,5,1,1,49,10,1,1,5,40
2,1,5,1,1,2,2,2,5,1,1,51,10,1,1,1,3
2,1,5,1,1,3,2,1,5,1,1,39,15,1,1,2,25
2,1,5,1,1,4,3,3,99,1,1,28,10,0,1,4,0
2,1,5,1,1,5,3,3,99,1,2,33,5,0,1,4,0
2,1,5,2,2,1,1,3,5,1,1,42,17,0,1,5,0
2,1,5,2,2,2,2,1,5,1,1,25,12,0,1,2,0
2,1,5,2,2,3,2,3,5,1,2,37,12,0,1,5,0
2,1,5,2,2,4,2,2,5,1,2,28,12,1,1,2,0
2,1,5,2,2,5,2,3,5,1,1,25,12,1,1,2,0
2,1,5,2,2,6,2,3,5,1,2,21,12,0,1,1,0
2,1,5,2,2,7,2,3,5,1,2,20,12,0,1,2,0
2,1,5,2,2,8,2,3,5,1,2,20,12,0,1,2,0
2,1,5,2,2,9,2,3,5,1,2,20,12,1,1,1,0
2,1,6,1,1,1,1,3,5,3,2,47,10,1,1,2,13
2,1,6,1,1,2,2,1,5,1,1,48,10,1,1,2,1
2,1,6,1,1,3,3,3,99,1,2,26,5,0,1,2,1
2,1,6,1,1,4,3,3,99,1,2,25,5,0,1,2,1
2,1,6,1,1,5,5,2,99,1,2,43,5,0,1,2,1
2,1,6,2,2,1,1,1,99,1,1,32,15,1,1,4,8
2,1,6,2,2,2,2,3,5,1,1,34,17,1,1,2,8
2,1,6,2,2,3,2,3,5,1,2,30,17,0,1,3,1
2,1,6,2,2,4,2,3,5,1,2,26,15,1,1,2,9
2,1,6,2,2,5,2,3,5,1,2,34,12,1,1,4,4
2,1,6,2,2,6,2,3,5,1,2,30,12,1,1,2,5
2,1,6,2,2,7,5,3,99,1,2,36,5,0,1,4,1
2,2,1,1,1,1,1,3,5,1,1,50,12,0,1,2,25
2,2,1,1,1,2,2,2,5,1,2,51,10,0,1,1,0
2,2,1,1,1,3,2,2,5,1,2,49,10,0,1,3,5
2,2,1,1,1,4,2,2,5,1,2,41,10,0,1,1,15
2,2,1,1,1,5,4,1,5,1,1,35,12,0,1,1,2
2,2,1,1,1,6,3,3,99,1,1,40,8,0,1,3,0
2,2,1,1,1,7,3,3,99,1,2,46,5,0,1,3,0
2,2,1,1,1,8,3,3,99,1,2,45,8,0,1,3,0
2,2,1,1,1,9,5,3,99,1,2,40,8,0,1,3,0
2,2,1,2,2,1,1,1,55,1,1,50,15,1,1,2,8
2,2,1,2,2,2,2,3,5,1,2,27,15,1,1,2,0
2,2,1,2,2,3,2,3,5,2,2,23,12,0,1,2,6
2,2,1,2,2,4,2,3,5,1,2,24,15,1,1,1,8
2,2,1,2,2,5,2,3,5,1,2,26,17,1,1,3,10
2,2,1,2,2,6,2,3,5,1,2,26,15,1,1,3,2
2,2,1,2,2,7,5,2,99,1,2,36,12,0,1,2,0
2,2,1,2,2,8,5,3,99,1,1,47,5,0,1,3,0
2,2,1,2,2,9,5,2,99,1,2,25,5,0,1,3,1
2,2,2,1,1,1,1,2,5,1,2,50,10,1,1,3,25
2,2,2,1,1,2,2,1,5,1,2,40,10,1,1,1,4
2,2,2,1,1,3,2,3,5,1,1,42,10,1,1,3,8
2,2,2,1,1,4,3,3,99,1,2,40,5,0,1,3,0
2,2,2,1,1,5,3,3,99,1, ,58,5,0,1,3,1
2,2,2,2,2,1,1,3,99,1,2,58,17,1,1,2,1
2,2,2,2,2,2,2,1,55,1,2,45,17,1,1,2,1
2,2,2,2,2,3,2,3,1,1,2,27,15,1,1,2,1
2,2,2,2,2,4,2,3,1,1,2,45,17,1,1,2,1
2,2,2,2,2,5,2,3,3,1,2,45,15,1,1,1,1
2,2,2,2,2,6,2,3,4,1,2,32,17,1,1,1,1
2,2,2,2,2,7,2,3,2,1,2,30,15,1,1,2,1
2,2,2,2,2,8,2,2,5,1,2,32,15,1,1,2,1
2,2,3,1,1,1,1,1,5,1,1,44,15,1,1,5,15
2,2,3,1,1,2,2,2,5,1,2,48,12,1,1,2,2
2,2,3,1,1,3,3,3,99,1,2,37,10,0,1,2,0
2,2,3,1,1,4,3,3,99,1,2,36,8,0,1,3,0
2,2,3,2,2,1,1,3,99,1,2,34,17,1,1,1,2
2,2,3,2,2,2,2,1,5,1,1,36,17,1,1,2,3
2,2,3,2,2,3,2,3,5,1,2,33,12,1,1,2,0
2,2,3,2,2,4,2,3,5,1,2,40,12,1,1,3,8
2,2,3,2,2,5,2,3,5,1,1,33,12,1,1,2,9
2,2,3,2,2,6,2,3,5,1,2,33,15,0, ,4,6
2,2,4,1,1,1,1,1,5,1,2,52,15,1,1,2,5
2,2,4,1,1,2,4,2,5,1,2,30,15,0,1,2,9
2,2,4,1,1,3,3,3,99,1,2,45,5,0,1,1,2
2,2,4,1,1,4,5,2,99,1,2,48,8,0,1,1,0
2,2,4,2,2,1,1,3,5,1,1,35,15,1,1,2,0
2,2,4,2,2,2,2,3,5,1,2,28,17,1,1,3,0
2,2,4,2,2,3,2,3,5,1,2,28,15,1,1,2,0
2,2,4,2,2,4,2,3,5,1,1,30,17,1,1,4,0
2,2,4,2,2,5,2,3,5,1,2,27,17,1,1,2,5
2,2,4,2,2,6,2,3,5,1,2,28,17,1,1,2,0
2,2,4,2,2,7,2,3,5,1,2,29,15,1,1,4,0
2,2,4,2,2,8,2,3,5,1,2,28,17,1,1,2,0
2,2,4,2,2,9,5,1,99,1,1,26,15,0,1,2,0
2,2,4,2,2,10,5,3,99,1,2,32,8,0,1,3,0
2,2,5,1,1,1,1,1,5,1,1,46,15,0,1,1,25
2,2,5,2,2,1,1,1,99,1,1,38,15,1,1,1,1
2,2,5,2,2,2,2,3,5,1,2,35,15,1,1,4,0
2,2,5,2,2,3,2,3,5,1,1,30,17,1,1,4,10
2,2,5,2,2,4,2,3,5,1,2,24,15,1,1,1,0
2,2,5,2,2,5,2,3,5,1,2,24,15,1,1,1,0
2,2,5,2,2,6,2,3,5,1,2,30,17,0,1,3,0
2,2,5,2,2,7,5,3,99,1,2,42,0,0,1,3,0
2,2,5,2,2,8,5,2,99,1,1,40,15,0,1,1,0
2,2,6,1,1,1,1,3,5,2,1,47,15,1,1,3,10
2,2,6,1,1,2,2,3,5,1,2,41,15,1,4,3,3
2,2,6,1,1,3,2,2,5,1,2,40,15,1,1,3,0
2,2,6,1,1,4,2,2,5,1,2,33,17,1,1,3,0
2,2,6,1,1,5,2,1,5,1,2,43,17,1,1,3,1
2,2,6,1,1,6,2,3,5,1,2,43,17,1,1,1,7
2,2,6,1,1,7,2,3,5,1,2,25,15,1,1,2,0
2,2,6,1,1,8,5,3,99,1,2,35,8,0,1,5,0
2,2,6,1,1,9,3,3,99,1,2,45,5,0,1,3,0
2,2,6,1,1,10,3,3,99,1,2,30,12,0,1,3,0
2,2,6,1,1,11,3,2,99,1,2,35,5,0,1,3,0
2,2,6,2,2,1,1,1,99,1,2,40,17,1,3,2,10
2,2,6,2,2,2,2,3,5,1,2,30,15,1,3,2,6
2,2,6,2,2,3,2,3,5,1,2,32,17,1,1,2,10
2,2,6,2,2,4,2,3,5,1,2,28,17,1,1,2,9
2,2,6,2,2,5,2,3,5,1,2,27,17,1,1,3,3
2,2,6,2,2,6,2,3,5,1,2,27,17,1,1,2,3
2,2,6,2,2,7,2,3,5,1,2,26,17,1,1,3,3
2,2,6,2,2,8,2,3,5,1,2,29,17,1,1,2,3
2,2,6,2,2,9,2,3,5,1,2,28,17,1,1,2,10
2,2,6,2,2,10,2,3,5,1,2,30,17,1,1,2,10
2,2,6,2,2,11,2,3,5,1,2,31,17,1,1,2,10
2,2,6,2,2,12,2,3,5,1,2,27,17,1,1,3,10
2,2,6,2,2,13,2,3,5,1,2,29,17,1,1,2,10
2,2,6,2,2,14,2,3,5,1,2,28,17,1,1,3,10
2,2,6,2,2,15,2,3,5,1,2,28,17,1,1,3,10
2,2,6,2,2,16,2,3,5,1,2,28,17,1,3,2,10
2,2,7,1,1,1,1,1,5,1,1,47,15,1,1,1,3
2,2,7,1,1,2,2,2,5,1,1,35,17,1,1,3,3
2,2,7,1,1,3,5,3,99,1,2,37,10,0,1,3,0
2,2,7,1,1,4,3,3,99,1,2,40,8,0,1,2,1
2,2,7,2,2,1,1,3,5,1,2,47,17,1,1,1,0
2,2,7,2,2,2,2,3,5,1,2,22,15,1,1,3,0
2,2,7,2,2,3,2,3,5,1,2,20,12,0,1,3,0
2,2,7,2,2,4,2,3,5,1,2,35,17,0,1,3,0
2,2,7,2,2,5,2,3,5,1,2,35,17,1,1,4,0
2,2,7,2,2,6,2,3,5,2,2,25,12,0,1,3,0
2,2,7,2,2,7,2,3,5,1,1,35,12,1,1,3,0
2,2,7,2,2,8,5,3,99,1,2,45,8,0,1,3,0
2,2,7,2,2,9,5,1,99,1,1,50,17,0,1,1,0
2,2,8,1,1,1,1,2,5,1,1,46,12,1,1,5,3
2,2,8,1,1,2,2,1,5,1,1,34,15,1,1,5,9
2,2,8,1,1,3,3,3,99,1,2,42,5,0,1,5,1
2,2,8,1,1,4,3,3,99,1,2,38,5,0,1,5,1
2,2,8,1,1,5,5,3,99,1,2,36,0,0,1,5,1
2,2,8,2,2,1,1,1,5,1,2,42,17,0,1,3,1
2,2,8,2,2,2,2,3,5,1,2,28,15,1,1,3,1
2,2,8,2,2,3,2,3,5,1,2,42,15,1,1,3,8
2,2,9,1,1,1,1,1,5,1,2,39,17,1,1,2,9
2,2,9,1,1,2,2,2,5,1,2,46,10,1,1,3,9
2,2,9,1,1,3,2,2,3,1,2,34,17,1,1,4,10
2,2,9,1,1,4,3,2,99,1,2,42,5,0,1,5,0
2,2,9,1,1,5,3,2,99,1,2,40,0,0,1,5,0
2,2,9,1,1,6,3,2,99,1,2,44,0,0,1,5,0
2,2,9,2,2,1,1,1,5,1,2,42,17,0,1,3,1
2,2,9,2,2,2,2,3,5,1,2,28,15,1,1,3,1
2,2,9,2,2,3,2,3,5,1,2,42,15,1,1,3,8
2,2,10,1,1,1,1,1,5,1,1,42,15,1,1,5,12
2,2,10,1,1,2,2,2,5,1,2,27,15,1,1,4,6
2,2,10,1,1,3,3,3,99,1,2,41,0,0,1,4,1
2,2,10,2,2,1,1,1,3,1,2,55,17,1,1,5,0
2,2,10,2,2,2,2,3,3,1,2,24,15,1,1, ,2
2,2,10,2,2,3,2,3,3,1,2,32,17,1,1, ,1
2,2,10,2,2,4,2,3,3,1,2,23,15,1,1, ,2
2,2,10,2,2,5,2,3,3,1,2,23,15,1,1, ,1
2,2,10,2,2,6,2,3,3,1,1,24,17,1,1, ,1
2,2,10,2,2,7,2,3,3,1,2,22,15,1,1, ,1
2,2,10,2,2,8,2,3,3,1,2,23,15,1,1, ,1
2,2,11,1,1,1,1,1,5,1,1,54,15,1,1,2,0
2,2,11,1,1,2,2,2,5,1,2,35,17,0,1,1,0
2,2,11,2,2,1,1,1,99,1,1,47,17,1,1,2,3
2,2,11,2,2,2,2,3,1,1,2,53,10,1,1,3,1
2,2,11,2,2,3,2,3,1,1,2,46,10,1,1,2,1
2,2,11,2,2,4,2,3,5,1,2,45,17,0,2,3,2
2,2,11,2,2,5,2,3,5,1,2,26,15,1,1,2,1
2,2,11,2,2,6,2,3,5,1,2,26,15,1,1,3,4
2,2,11,2,2,7,2,3,5,1,2,38,17,1,1,3,6
2,2,11,2,2,8,2,3,5,1,2,32,17,1,1,2,3
2,2,11,2,2,9,2,3,5,1,2,38,17,1,1,2,3
2,2,11,2,2,10,2,3,5,1,2,51,15,1,1,2,1
2,2,11,2,2,11,5,3,99,1,2,40,8,0,1,1,4
2,2,11,2,2,12,5,3,99,1,1,45,8,0,1,3,1
2,2,11,2,2,13,5,3,99,1,2,44,12, ,1,1,1
2,2,12,1,1,1,1,1,5,1,1,54,15,1,1,2,0
2,2,12,1,1,2,2,2,5,1,2,35,17,0,1,1,0
2,2,12,2,2,1,1,1,99,1,1,47,17,1,1,2,3
2,2,12,2,2,2,2,3,1,1,2,53,10,1,1,3,1
2,2,12,2,2,3,2,3,1,1,2,46,10,1,1,2,1
2,2,12,2,2,4,2,3,5,1,2,45,17,0,2,3,2
2,2,12,2,2,5,2,3,5,1,2,26,15,1,1,2,1
2,2,12,2,2,6,2,3,5,1,2,26,15,1,1,3,4
2,2,12,2,2,7,2,3,5,1,2,38,17,1,1,3,6
2,2,12,2,2,8,2,3,5,1,2,32,17,1,1,2,3
2,2,12,2,2,9,2,3,5,1,2,38,17,1,1,2,3
2,2,12,2,2,10,2,3,5,1,2,51,15,1,1,2,1
2,2,12,2,2,11,5,3,99,1,2,40,8,0,1,1,4
2,2,12,2,2,12,5,3,99,1,1,45,8,0,1,3,1
2,2,12,2,2,13,5,3,99,1,2,44,12, ,1,1,1
2,2,13,1,1,1,1,1,5,1,1,54,15,1,1,2,0
2,2,13,1,1,2,2,2,5,1,2,35,17,0,1,1,0
2,2,13,2,2,1,1,2,5,1,2,40,17,1,1,2,0
2,2,13,2,2,2,2,3,5,1,1,65,15,1,1,2,16
2,2,13,2,2,3,2,3,5,1,1,26,17,1,1,3,0
2,2,13,2,2,4,2,3,5,1,2,44,17,1,1,3,5
2,2,13,2,2,5,2,3,5,1,2,36,17,1,1,1,2
2,2,13,2,2,6,5,1,99,1,1,53,10,0,1,2,0
2,4,1,1,1,1,1,3,5,1,1,50,15,1,1,2,0
2,4,1,1,1,2,2,1,4,1,1,46,15,1,1,2,5
2,4,1,1,1,3,2,2,1,1,1,44,10,1,1,2,0
2,4,1,1,1,4,2,2,3,1,2,40,10,1,1,1,0
2,4,1,1,1,5,2,2,2,1,2,39,12,1,1,2,1
2,4,1,1,1,6,3,2,99,1,2,43,8,0,1,3,0
